Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,NRAGE Signals Death Thru JNK R-HSA-193648,0.3644072239311845,1.3324153190626253,0.08376963350785341,0.4825828433739886,1.0,24/46,25.25%,PREX1;ARHGEF10;VAV3;ARHGEF33;TIAM2;BCL2L11;ARHGEF7;RASGRF2;SOS2;TIAM1;ARHGEF3;ARHGEF11;ARHGEF12;TRIO;RNASE1;VAV2;MAGED1;SOS1;ARHGEF4;PLEKHG2;PRPF38B;ARHGEF17;ARHGEF18;OBSCN
prerank,TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,0.38660472218919084,1.3317046292067038,0.09278350515463918,0.478419412623504,1.0,9/38,16.22%,ITGB5;SMAD3;BAMBI;ITGB8;TGFB1;CBL;LTBP3;SMURF1;PMEPA1
prerank,PI3K Cascade R-HSA-109704,0.4143095960202617,1.3298084999641526,0.13333333333333333,0.4777310541720571,1.0,10/27,11.21%,FGF17;KL;FGF18;KLB;GAB2;AKT2;PIK3R4;IRS2;IRS1;PIK3CA
prerank,Hh Mutants Abrogate Ligand Secretion R-HSA-5387390,-0.3984655413133848,-1.3285202398662566,0.0898876404494382,0.49432315144513317,1.0,31/53,36.52%,PSMB10;PSMB9;PSMB6;PSMA6;PSMA7;PSMB3;PSMD9;PSMA4;PSME1;PSMB7;PSMC4;PSMD8;PSMA2;PSMC5;VCP;PSMB5;PSMC3;PSMD4;PSMF1;PSME2;PSMB2;PSMB1;RPS27A;PSMD7;PSMD12;PSMD6;PSMD13;PSME3;PSMA5;PSMA3;PSMD10
prerank,Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193,-0.37394305131609984,-1.3280982890918862,0.0696594427244582,0.49117853478363954,1.0,29/66,30.35%,ST8SIA4;DPAGT1;EGFL7;FUOM;ST6GAL1;DOLPP1;AMDHD2;ALG2;ALG12;GMPPB;NAGK;PMM1;GMPPA;ALG3;SLC35A1;MPDU1;ALG6;NUDT14;ST3GAL1;NANS;GLB1;CMAS;SRD5A3;ALG14;GMDS;ST3GAL6;NUS1;ALG8;DHDDS
prerank,Signaling By FGFR1 R-HSA-5654736,0.38759020278076295,1.3266394857348207,0.10182767624020887,0.479734811192789,1.0,13/34,21.19%,FGF17;KL;SPRY2;FGF18;SPRED2;CBL;PIK3CA;FRS3;PLCG1;SHC1;FLRT3;SOS1;BRAF
prerank,Regulation Of Beta-Cell Development R-HSA-186712,-0.43094735423626246,-1.3264233930138665,0.10862068965517241,0.4914152238920903,1.0,6/31,8.37%,SLC2A2;FOXA3;HNF1A;MAMLD1;KAT2A;RFX6
prerank,CDC42 GTPase Cycle R-HSA-9013148,0.30835984452697046,1.3196951411047997,0.03908794788273615,0.4924942988484446,1.0,35/116,16.37%,DLC1;STOM;PREX1;ARHGEF10;VAV3;ARHGAP29;ARHGEF7;SH3PXD2A;STEAP3;RASGRF2;WDR91;CPNE8;ARHGDIG;FNBP1;ARHGAP17;ARHGAP27;STARD13;FMNL1;ARHGAP35;DOCK11;TIAM1;SRGAP1;TMPO;TFRC;ARHGAP33;ARHGAP32;ARHGAP24;ARHGEF11;ARHGAP5;SRGAP2;ARHGAP44;WDR81;ARHGEF12;TRIO;RACGAP1
prerank,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,0.3876896158187839,1.3189264238220182,0.09390862944162437,0.4888557941615228,1.0,18/37,25.43%,EFNA3;VAV3;MMP9;EFNA1;EFNB2;CLTCL1;AP2B1;EFNA5;ADAM10;TIAM1;EFNB3;RNASE1;VAV2;EPHA1;EFNA2;DNM1;MMP2;AP2A2
prerank,Diseases Associated With N-glycosylation Of Proteins R-HSA-3781860,-0.4805902009946634,-1.3186002462972386,0.13050847457627118,0.5096351422579198,1.0,10/19,30.14%,DPAGT1;EGFL7;ALG2;ALG12;ALG3;MPDU1;ALG6;GLB1;ALG14;ALG8
prerank,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,0.3036820587267809,1.316981797591166,0.030211480362537766,0.48815701921945304,1.0,59/149,27.57%,SATB2;PPARGC1A;UHRF2;CDKN2A;HDAC7;EP300;ING3;SIN3A;SATB1;STAG2;XRCC4;WRN;CASP8AP2;NUP153;RANBP2;CHD3;PML;VDR;NRIP1;XPC;NCOR2;HIPK2;RAD52;IKBKE;RXRA;MRTFA;PMEPA1;POLR1A;TRIM28;ZBED1;NR4A2;SCMH1;PHC2;NCOA2;PCGF2;CBX2;PHC3;DNMT3A;SMC5;NUP58;HNRNPK;THRA;NUP205;NR5A2;NUP54;NUP98;RELA;RORA;POM121C;MDC1;PIAS3;POM121;TOPORS;NFKBIA;CBX4;SP3;RNF168;SAFB;NR2C1
prerank,Activated TAK1 Mediates P38 MAPK Activation R-HSA-450302,0.46351811936293547,1.3163071897377876,0.16455696202531644,0.4843938014133193,1.0,11/18,27.12%,NOD1;TAB2;IRAK2;MAPK11;IRAK1;TAB3;MAPKAPK2;TAB1;RIPK2;TRAF6;MAPK14
prerank,Metabolism Of Nucleotides R-HSA-15869,-0.36325409426074995,-1.3161854056903555,0.0877742946708464,0.5119609525323298,1.0,31/78,26.83%,PFAS;SAMHD1;NT5M;NUDT13;DUT;DCTPP1;GDA;AK2;DHODH;DNPH1;NUDT16;PPY;NUDT5;NUDT15;NUDT18;ADK;TXN2;ITPA;NT5C3A;IMPDH2;NUDT1;ADSL;GMPR;AK8;APRT;CTPS1;AK7;NME2;ENTPD3;ADPRM;HPRT1
prerank,Cell-Cell Communication R-HSA-1500931,-0.3535209490494778,-1.315398317428077,0.07716049382716049,0.5097053513919527,1.0,22/83,14.73%,CADM2;VASP;CLDN3;RSU1;CLDN9;NECTIN4;LAMC2;CDH6;CRB3;LAMA4;CLDN4;CLDN7;FBLIM1;PLEC;ILK;CLDN15;KIRREL2;ITGA6;PARVB;SRC;JUP;PARD6B
prerank,Signaling By TGFB Family Members R-HSA-9006936,0.31879761091867154,1.3153597282672727,0.05167173252279635,0.481121245463386,1.0,20/100,13.55%,CDKN2B;ITGB5;INHBA;SMAD3;BAMBI;ITGB8;EP300;ACVR2B;WWTR1;TGFB1;PARD3;CCNT1;CBL;BMPR2;LTBP3;CCNT2;SKIL;NCOR2;SMURF1;RNF111
prerank,Diseases Of Mitotic Cell Cycle R-HSA-9675126,-0.4184068600735834,-1.3138335917354191,0.11612903225806452,0.5099337012677679,1.0,16/35,28.16%,ANAPC2;CDK2;CDC26;E2F3;ANAPC4;CDK4;UBE2S;CCND1;UBE2D1;ANAPC7;RB1;ANAPC11;SKP2;ANAPC15;ANAPC16;CDC23
prerank,Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,0.45816055874963435,1.312156179554005,0.16243654822335024,0.48320473926275975,1.0,8/17,19.31%,F12;SERPING1;THBD;F5;FAM110A;ZNF160;TTF2;PRCP
prerank,FLT3 Signaling R-HSA-9607240,0.39614530409880755,1.3116828957152658,0.1240506329113924,0.47918559955840084,1.0,13/32,25.86%,BCL2L11;FOXO3;GAB2;AKT2;CBL;STAT5A;PIK3CA;SH2B3;AKT3;SOS1;FLT3LG;PTPN11;PIK3R1
prerank,rRNA Processing R-HSA-72312,-0.31550255384020076,-1.3111716525767996,0.048582995951417005,0.513115238009677,1.0,82/195,35.82%,PWP2;WDR18;EXOSC7;EXOSC8;RRP9;NOP10;TBL3;PRORP;RPL3;RPP21;RPL7;WDR3;NOP56;EXOSC1;WDR12;RPL26L1;EBNA1BP2;RPS17;GAR1;SNU13;FBL;TSR1;NOP2;NIP7;RPL15;UTP6;RPS27L;DDX49;TFB1M;NHP2;IMP4;RPS9;RBM28;RPS6;MPHOSPH6;DKC1;EXOSC4;RPS3A;RPS8;TRMT112;RPL36AL;RIOK1;BMS1;RPP25;RPS2;RPL13A;DCAF13;NOL12;BYSL;RPS12;HSD17B10;RPL26;RPL8;BOP1;RPS15;MTERF4;RPS27A;NOP14;MRM2;MRPL13;WDR46;DIMT1;RPS15A;RPL31;RPL12;RPL14;RPS20;UTP3;RPS7;RIOK2;RPS14;RPS23;RPSA;NOB1;RPL7A;RPL19;RPLP2;RPL34;WDR75;RPP40;RPL32;PELP1
prerank,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,-0.38554382838146906,-1.309930077179823,0.11198738170347003,0.5123188406565706,1.0,32/54,36.52%,PSMB10;PSMB9;PSMB6;PSMA6;PSMA7;PSMB3;PSMD9;PSMA4;PSME1;PSMB7;MAPRE1;PSMC4;CCNB1;PSMD8;PSMA2;PSMC5;PSMB5;PSMC3;PSMD4;PSMF1;PSME2;PSMB2;PSMB1;RPS27A;PSMD7;PSMD12;PSMD6;PSMD13;PSME3;PSMA5;PSMA3;PSMD10
prerank,Signaling By NOTCH2 R-HSA-1980145,0.4107866567890697,1.3095970811976652,0.12740384615384615,0.4794156181869029,1.0,7/26,12.25%,JAG1;DLL1;EP300;NEURL1;MAML1;RBPJ;ADAM10
prerank,rRNA Modification In Nucleus And Cytosol R-HSA-6790901,-0.3750299043449503,-1.308575357854384,0.1095890410958904,0.5119899548426583,1.0,27/59,33.37%,PWP2;RRP9;NOP10;TBL3;WDR3;NOP56;GAR1;SNU13;FBL;NOP2;UTP6;DDX49;NHP2;IMP4;RPS9;RPS6;DKC1;TRMT112;BMS1;RPS2;DCAF13;NOP14;WDR46;DIMT1;UTP3;RPS7;RPS14
prerank,Cellular Response To Starvation R-HSA-9711097,-0.3265599555688916,-1.3080012501862228,0.06232294617563739,0.5095553523652593,1.0,87/146,44.10%,ATP6V0D2;TRIB3;SESN2;LAMTOR5;DDIT3;SH3BP4;GCN1;RPL3;RPL7;DEPDC5;SEC13;RPL26L1;ASNS;CEBPG;RPS17;CASTOR1;ATP6V1D;RPL15;RPS27L;LAMTOR2;RPS9;RPS6;ATP6V1F;ATP6V1H;RPS3A;RPS8;RPL36AL;TCIRG1;NPRL3;RPS2;RRAGA;RPL13A;ATP6V0E1;RPS12;ATP6V1B2;MLST8;RPL26;RPL8;RPS15;RPS27A;LAMTOR4;MRPL13;SEH1L;RPS15A;RPL31;RPL12;RPL14;RPS20;ITFG2;RPS7;RPS14;RPS23;RPSA;FNIP2;RPL7A;RPL19;RPLP2;RPL34;ATP6V1C1;EIF2S2;ATP6V1A;RPL32;RPL10A;SLC38A9;ATP6V1G1;LAMTOR1;RHEB;RPS5;RRAGB;ATP6V0C;RPL21;RPS19;MIOS;RPL11;RPS3;ATP6V0D1;FLCN;RPL18A;RPL29;ATP6V1G2;LAMTOR3;RPL18;SZT2;EIF2S1;RPS24;RPL35;RPL28
prerank,GPCR Downstream Signaling R-HSA-388396,0.27127478502270114,1.3066027528399715,0.004545454545454545,0.48197246240981795,1.0,57/283,13.26%,CAMK4;GHRH;RAMP3;TSHR;GAL;LPAR4;PTGER4;NPW;PDE4B;DGKB;PREX1;ARHGEF10;VAV3;ARHGEF33;GRM4;ITPR2;GNAL;SSTR1;PRKCQ;TIAM2;S1PR2;ADM2;PRKCG;PDE3A;MGLL;TAS2R30;ADCY7;ITPR3;ARHGEF7;RGS19;GPR37;PTHLH;CXCL2;PTGER3;AKT2;RASGRF2;TAS2R4;GRM3;PDE4C;CHRM3;GRK3;PLCB3;PTGER1;CXCL16;GHSR;LPAR2;PIK3CA;ABHD12;GNAS;P2RY1;SOS2;TIAM1;ARHGEF3;PPP2R5D;MRLN;GPSM1;PPP3R1
prerank,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,0.3111491214581445,1.3064780605322928,0.05421686746987952,0.4771454820051055,1.0,20/119,8.38%,NEFL;CAMK4;KCNJ2;GRIP2;GNAL;KCNJ16;CHRNA1;GRIK5;CHRNA5;PRKCG;KCNJ3;NRG1;ADCY7;ARHGEF7;LLGL1;GRIN2A;APBA1;RASGRF2;GRIA4;AP2B1
prerank,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,0.3500027697936275,1.305774379614506,0.08746355685131195,0.4736446861772441,1.0,7/60,6.26%,GHRH;RAMP3;TSHR;PTGER4;ADM2;ADCY7;PTHLH
prerank,Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148,-0.38268204626056596,-1.3026451060439148,0.11147540983606558,0.5211997713033761,1.0,25/49,32.60%,MYO1E;TBC1D4;STXBP3;RAB10;EXOC6;RAB8A;KIFAP3;KIF3A;YWHAG;STX4;YWHAZ;TBC1D1;VAMP2;ASPSCR1;RALA;YWHAB;PRKAG1;C2CD5;EXOC4;PRKAG2;RAB4A;EXOC5;YWHAH;REXO2;RAB13
prerank,Hedgehog Ligand Biogenesis R-HSA-5358346,-0.3844021329741318,-1.3025786815826896,0.10551181102362205,0.5172075926947906,1.0,33/57,36.52%,PSMB10;PSMB9;PSMB6;PSMA6;PSMA7;PSMB3;PSMD9;PSMA4;PSME1;PSMB7;PSMC4;PSMD8;PSMA2;PSMC5;NOTUM;VCP;PSMB5;PSMC3;PSMD4;PSMF1;PSME2;PSMB2;PSMB1;RPS27A;PSMD7;PSMD12;ADAM17;PSMD6;PSMD13;PSME3;PSMA5;PSMA3;PSMD10
prerank,Diseases Of Programmed Cell Death R-HSA-9645723,0.38075897129517006,1.3009184285339288,0.12878787878787878,0.48071131671880923,1.0,15/37,25.41%,EZH2;BCL2L11;CDKN2A;FOXO3;LMNB1;ERC2;GOLGA2;TRADD;POLA2;DNMT3A;CDK5R1;APP;CDK5;PRIM1;RIPK1
prerank,Defects In Vitamin And Cofactor Metabolism R-HSA-3296482,-0.4707135252779941,-1.300233493290198,0.15992970123022848,0.5195711920560157,1.0,11/18,22.22%,TCN2;MMAB;AMN;PROC;MTRR;MMUT;LMBRD1;ABCD4;MMADHC;HLCS;MCCC2
prerank,Glutathione Conjugation R-HSA-156590,0.4261737929280185,1.2996333661246537,0.13533834586466165,0.47903909194086347,1.0,4/25,7.51%,OPLAH;GSTA1;GSTT2B;GSTP1
prerank,Regulation Of RUNX1 Expression And Activity R-HSA-8934593,0.4650901353989042,1.2990702132877898,0.14457831325301204,0.47531496518271266,1.0,5/17,9.54%,RUNX1;TNRC6C;MOV10;TNRC6A;PML
prerank,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,0.34690795703006366,1.298951562033527,0.08205128205128205,0.4707191588590906,1.0,9/63,7.94%,NEFL;CAMK4;NRG1;ARHGEF7;LLGL1;GRIN2A;APBA1;RASGRF2;GRIA4
prerank,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,-0.3136030466109102,-1.29614429957179,0.05212620027434842,0.5273764461052287,1.0,77/185,35.82%,PWP2;WDR18;EXOSC7;EXOSC8;RRP9;NOP10;TBL3;RPL3;RPP21;RPL7;WDR3;NOP56;EXOSC1;WDR12;RPL26L1;EBNA1BP2;RPS17;GAR1;SNU13;FBL;TSR1;NOP2;NIP7;RPL15;UTP6;RPS27L;DDX49;NHP2;IMP4;RPS9;RBM28;RPS6;MPHOSPH6;DKC1;EXOSC4;RPS3A;RPS8;TRMT112;RPL36AL;RIOK1;BMS1;RPP25;RPS2;RPL13A;DCAF13;NOL12;BYSL;RPS12;RPL26;RPL8;BOP1;RPS15;RPS27A;NOP14;MRPL13;WDR46;DIMT1;RPS15A;RPL31;RPL12;RPL14;RPS20;UTP3;RPS7;RIOK2;RPS14;RPS23;RPSA;NOB1;RPL7A;RPL19;RPLP2;RPL34;WDR75;RPP40;RPL32;PELP1
prerank,FGFR1 Mutant Receptor Activation R-HSA-1839124,0.439726669595238,1.2960609591040924,0.13734939759036144,0.47296939266649163,1.0,7/21,18.77%,FGF17;BAG4;GAB2;STAT5A;PIK3CA;MYO18A;CPSF6
prerank,Chaperonin-mediated Protein Folding R-HSA-390466,-0.36118080839374966,-1.2926494833927806,0.07430340557275542,0.5334065415762927,1.0,24/71,22.84%,FBXW9;TUBB6;TUBB2B;RGS11;TUBB2A;CCT2;USP11;AP3M1;NOP56;CCT7;GNG5;FBXO6;TUBA4A;VBP1;CCT5;GNG7;KIFC3;RGS7;TUBA1A;TUBA1B;GNG2;TUBB3;PFDN6;HDAC3
prerank,Protein Folding R-HSA-391251,-0.35604486231251803,-1.2915273402657488,0.08231707317073171,0.5324592567344321,1.0,22/77,18.35%,FBXW9;TUBB6;TUBB2B;TBCB;RGS11;TUBB2A;CCT2;USP11;AP3M1;NOP56;CCT7;GNG5;FBXO6;TUBA4A;VBP1;CCT5;GNG7;KIFC3;RGS7;TUBA1A;TUBA1B;GNG2
prerank,SUMOylation R-HSA-2990846,0.2949428126636466,1.2879093078282302,0.051515151515151514,0.48851602228350954,1.0,57/155,26.37%,SATB2;PPARGC1A;UHRF2;CDKN2A;HDAC7;EP300;ING3;SIN3A;SATB1;STAG2;XRCC4;WRN;CASP8AP2;NUP153;RANBP2;CHD3;PML;SENP5;VDR;NRIP1;XPC;NCOR2;HIPK2;RAD52;IKBKE;RXRA;MRTFA;PMEPA1;POLR1A;TRIM28;ZBED1;NR4A2;SCMH1;PHC2;NCOA2;PCGF2;CBX2;PHC3;DNMT3A;SMC5;NUP58;HNRNPK;THRA;NUP205;NR5A2;NUP54;NUP98;RELA;RORA;POM121C;MDC1;PIAS3;POM121;TOPORS;NFKBIA;CBX4;SP3
prerank,IGF1R Signaling Cascade R-HSA-2428924,0.3891897409732922,1.287628607143156,0.1196808510638298,0.4798197942447669,1.0,19/33,25.86%,FGF17;KL;FGF18;KLB;GAB2;AKT2;PIK3R4;IRS2;IRS1;PIK3CA;IGF1R;SHC1;SOS1;FLT3LG;PIK3C3;IGF2;PTPN11;FGF7;PIK3R1
prerank,Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,0.3891897409732922,1.287628607143156,0.1196808510638298,0.4798197942447669,1.0,19/33,25.86%,FGF17;KL;FGF18;KLB;GAB2;AKT2;PIK3R4;IRS2;IRS1;PIK3CA;IGF1R;SHC1;SOS1;FLT3LG;PIK3C3;IGF2;PTPN11;FGF7;PIK3R1
prerank,Sensory Processing Of Sound By Outer Hair Cells Of Cochlea R-HSA-9662361,0.39251180497688215,1.2870072454349923,0.12533333333333332,0.476726558766013,1.0,6/33,6.07%,MSN;RIPOR2;MYO7A;LHFPL5;MYO15A;WHRN
prerank,RNA Polymerase III Chain Elongation R-HSA-73780,-0.485977119501755,-1.286985857940298,0.15862068965517243,0.541570369258807,1.0,8/17,26.93%,POLR2F;POLR2K;POLR3G;POLR3A;POLR3C;POLR2H;POLR3GL;POLR2E
prerank,Sphingolipid De Novo Biosynthesis R-HSA-1660661,0.3750466248927342,1.2864819327574,0.12254901960784313,0.47352013506023743,1.0,15/38,21.51%,PLPP3;PLPP1;SAMD8;KDSR;CERS1;FA2H;PLPP2;DEGS1;PRKD3;OSBP;SGPP1;SGPP2;PRKD2;PPM1L;SPNS2
prerank,IRS-mediated Signaling R-HSA-112399,0.39466296979482346,1.2846493287206995,0.15193370165745856,0.4738478081125306,1.0,10/30,11.21%,FGF17;KL;FGF18;KLB;GAB2;AKT2;PIK3R4;IRS2;IRS1;PIK3CA
prerank,TNFR1-induced NFkappaB Signaling Pathway R-HSA-5357956,0.4155532454991851,1.283553945863077,0.15517241379310345,0.472058230874736,1.0,10/24,19.98%,TNFAIP3;TAB2;BIRC3;CYLD;TAB3;BIRC2;XIAP;TRADD;OTUD7B;TAB1
prerank,PLC Beta Mediated Events R-HSA-112043,0.3761032001032845,1.2826404016864899,0.14095744680851063,0.47002988880299745,1.0,5/38,5.22%,CAMK4;ITPR2;PRKCG;ADCY7;ITPR3
prerank,Signaling By Erythropoietin R-HSA-9006335,0.42361366612737283,1.2825560504911806,0.16058394160583941,0.46599746054532043,1.0,9/20,20.20%,PLCG2;CLSTN1;IRS2;STAT5A;PIK3CA;RAPGEF1;PLCG1;SHC1;SOS1
prerank,ER-Phagosome Pathway R-HSA-1236974,-0.3563715903941471,-1.2808884267335545,0.10452418096723869,0.5557904785548372,1.0,43/75,36.57%,CD36;PSMB10;PSMB9;PSMB6;PSMA6;SEC14L2;PSMA7;SEC61B;PSMB3;STX4;PSMD9;PSMA4;PSME1;PSMB7;PSMC4;NDUFA2;PSMD8;PSMA2;SEC22B;PSMC5;VAMP8;PSMB5;PSMC3;PSMD4;B2M;PSMF1;PSME2;PSMB2;SEC61G;PSMB1;RPS27A;PSMD7;PSMD12;PSMD6;HLA-F;PSMD13;PSME3;CALR;PSMA5;PSMA3;CHUK;PSMD10;IKBKG
prerank,Muscle Contraction R-HSA-397014,0.303677411025594,1.2803358507945592,0.0756578947368421,0.46720302592742863,1.0,28/111,13.36%,MYH3;VIM;KCNJ2;CACNB1;ITGB5;TRIM72;SLC8A3;ITPR2;KCNJ14;TNNC2;KCNK17;KCND3;KCNE4;SLC8A1;ITPR3;SCN3A;SCN2A;WWTR1;ATP1A3;SCN8A;KCNH2;KCNQ1;FXYD3;MYL9;SORBS1;HIPK2;ITGA1;SCN1B
prerank,Negative Regulation Of FGFR3 Signaling R-HSA-5654732,0.4307595257466746,1.2802602230629052,0.1518987341772152,0.4631567935748823,1.0,4/20,9.27%,FGF17;SPRY2;FGF18;CBL
prerank,Diseases Of Glycosylation R-HSA-3781865,-0.350589022001234,-1.2802126780838823,0.09523809523809523,0.5535330719051859,1.0,23/80,20.67%,LUM;AGRN;BGN;GALT;DPAGT1;EGFL7;ADAMTSL1;ALG2;ALG12;B3GLCT;SEMA5A;GPC6;ADAMTS13;GALNT12;POMGNT1;ADAMTS6;ALG3;THSD1;MPDU1;THSD7A;SPON2;ADAMTS2;ALG6
prerank,Extension Of Telomeres R-HSA-180786,-0.38756226453563264,-1.2801850648159256,0.11424100156494522,0.5494684386055299,1.0,16/44,23.13%,CCNA1;RUVBL1;RUVBL2;CDK2;NOP10;SHQ1;ACD;GAR1;RFC5;TINF2;POLD4;POLD2;NHP2;TERF2IP;FEN1;DKC1
prerank,Activation Of G Protein Gated Potassium Channels R-HSA-1296041,0.4644783047696365,1.280129171524647,0.16743119266055045,0.45942484083749013,1.0,3/16,4.28%,KCNJ2;KCNJ16;KCNJ3
prerank,Ca-dependent Events R-HSA-111996,0.40502710305390166,1.2772136957997307,0.1297709923664122,0.46206588126553233,1.0,3/28,5.09%,CAMK4;PRKCG;ADCY7
prerank,Transcriptional Regulation By RUNX1 R-HSA-8878171,0.29123298446252904,1.2771183618433297,0.04807692307692308,0.4582504511859416,1.0,38/147,19.15%,PAX5;RUNX1;NFATC2;LGALS3;YAP1;TNRC6C;SOCS3;PRKCQ;SETD1B;TNFRSF18;KMT2C;KMT2A;EP300;SIN3A;SIN3B;MOV10;CSNK2A2;TNRC6A;KMT2D;KMT2B;PML;TCF12;MYL9;ITCH;HIPK2;YAF2;SOCS4;KCTD6;CTSL;SETD1A;TNRC6B;LIFR;SCMH1;PHC2;CBX2;PHC3;SMARCD2;AGO2
prerank,ABC Transporter Disorders R-HSA-5619084,-0.3588802347431357,-1.2767436724966057,0.0882800608828006,0.5558773888556116,1.0,40/71,36.52%,ABCB6;ERLIN1;PSMB10;PSMB9;PSMB6;RNF5;PSMA6;PSMA7;ABCD1;PSMB3;LMBRD1;ABCC6;PSMD9;ABCD4;PSMA4;PSME1;PSMB7;ABCC8;PSMC4;PSMD8;PSMA2;PSMC5;VCP;PSMB5;PSMC3;PSMD4;PSMF1;PSME2;DERL1;PSMB2;PSMB1;RPS27A;PSMD7;PSMD12;PSMD6;PSMD13;PSME3;PSMA5;PSMA3;PSMD10
prerank,Formation Of Early Elongation Complex R-HSA-113418,-0.41396262235875736,-1.2754300662156002,0.14590163934426228,0.555791419074143,1.0,14/33,27.05%,GTF2H4;NELFCD;POLR2G;POLR2F;GTF2F2;POLR2K;POLR2C;GTF2H5;POLR2I;POLR2J;POLR2H;SUPT4H1;POLR2E;MNAT1
prerank,Cell Surface Interactions At Vascular Wall R-HSA-202733,0.3272464583854799,1.2753791587389662,0.08832807570977919,0.4582040152803619,1.0,13/66,11.21%,ANGPT2;GAS6;IGLL1;TNFRSF10B;GP6;PECAM1;THBD;SLC7A6;TGFB1;JAM3;CD44;CD99;PIK3CA
prerank,Sensory Perception R-HSA-9709957,0.3035319363869077,1.275152758275434,0.06418918918918919,0.4548673900366042,1.0,25/121,10.09%,MSN;RIPOR2;PNLIP;KCNJ2;MYO7A;CLPS;GRK7;LHFPL5;GRM4;GNAL;PRKCQ;OR51D1;OR5AU1;TAS2R30;MYO15A;ITPR3;SCNN1A;SCN3A;WHRN;SCN2A;TRPM5;TAS2R4;BSN;GUCA1B;NMT1
prerank,FGFR2 Alternative Splicing R-HSA-6803529,-0.43401450095441413,-1.2746534604878386,0.15548281505728315,0.554273061304299,1.0,12/26,26.93%,POLR2G;POLR2F;GTF2F2;POLR2K;ESRP2;POLR2C;ESRP1;POLR2I;POLR2J;POLR2H;TIAL1;POLR2E
prerank,Signaling By ROBO Receptors R-HSA-376176,-0.3075296146940393,-1.2731960804604683,0.07272727272727272,0.5548273387299925,1.0,84/189,36.68%,NELL2;VASP;NTN1;PFN1;AKAP5;PSMB10;PSMB9;PSMB6;ARHGAP39;RPL3;RPL7;PFN2;PSMA6;SRC;PSMA7;MAGOHB;RPL26L1;RPS17;PRKCA;PSMB3;PSMD9;PAK4;RPL15;PSMA4;RPS27L;PSME1;PPP3CB;CAP1;PSMB7;RPS9;UPF3A;CDC42;RPS6;PSMC4;PSMD8;RBM8A;MSI1;PSMA2;PSMC5;RPS3A;RPS8;PSMB5;RPL36AL;PSMC3;PSMD4;PSMF1;RHOA;PSME2;RPS2;RPL13A;UPF3B;RPS12;PSMB2;RPL26;RPL8;EIF4A3;RPS15;PSMB1;RPS27A;MRPL13;PSMD7;PSMD12;RPS15A;RPL31;RPL12;RPL14;PSMD6;RPS20;RPS7;RPS14;RPS23;PSMD13;RPSA;RPL7A;RPL19;PSME3;RPLP2;RPL34;PSMA5;RPL32;RBX1;PSMA3;PSMD10;RPL10A
prerank,RAC1 GTPase Cycle R-HSA-9013149,0.28900286471883413,1.2724871332017431,0.04482758620689655,0.4580459507359612,1.0,47/129,20.67%,SH3BP1;DLC1;PREX1;ARHGEF10;VAV3;TIAM2;ARHGAP29;JAG1;ARHGEF7;RASGRF2;ARHGAP17;NISCH;ARHGAP27;FAM13A;FMNL1;PIK3CA;MPZ;ARHGAP35;DOCK11;SOS2;TIAM1;SRGAP1;TMPO;TFRC;ARHGAP33;LEMD3;ARHGAP32;SWAP70;ARHGAP24;ARHGEF11;ARHGAP5;SRGAP2;ARHGAP44;TRIO;RACGAP1;RNASE1;VAV2;WIPF2;VRK2;ERBIN;WASF3;GIT1;CYFIP1;MYO9B;SOS1;NCKAP1;ARHGEF4
prerank,Cargo Concentration In ER R-HSA-5694530,-0.4372483272111437,-1.2714101402660791,0.1557377049180328,0.5562574668362266,1.0,4/27,5.46%,AREG;LMAN2L;PREB;CFAP73
prerank,G1/S Transition R-HSA-69206,-0.32818771050723144,-1.2712075712257866,0.09103840682788052,0.5528007436062521,1.0,53/116,35.96%,CCNA1;CDC6;RPA4;ORC6;CDK2;PSMB10;PSMB9;CKS1B;PSMB6;CDK4;PSMA6;POLE4;CDT1;PSMA7;CCND1;POLE2;PSMB3;PSMD9;RB1;PSMA4;PSME1;PSMB7;PSMC4;CCNB1;PSMD8;PSMA2;SKP2;PSMC5;CABLES1;PSMB5;PSMC3;PSMD4;PSMF1;PSME2;MNAT1;FBXO5;PSMB2;PCNA;HDAC1;GMNN;CDC7;PSMB1;RPS27A;PSMD7;PSMD12;PSMD6;LIN37;PSMD13;MCM3;PSME3;PSMA5;SKP1;PSMA3
